VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20,VAR21,VAR22,VAR23,VAR24,VAR25,VAR26,VAR27,VAR28,VAR29,VAR30,VAR31,VAR32,VAR33,VAR34,VAR35,VAR36,VAR37,VAR38
20387966,44.55,Hyderabad - Begumpet,N,15000.0,18.0,N,27.68166,300000.0,HDFC BANK,kakinada,Hyderabad - Begumpet,Tier III,31.0,Others,Male,480000.0,Physiotherapy,Married,Indian,Salaried,UL,HDFC BANK,Online Credit/Debit Card/Teles Sales,Childrens Plan,Annual,HDFC YOUNGSTAR SUPER PREMIUM,2018-05-15,0,Resident Indian,10.0,1,N,Andhra Pradesh,HDFC BANK,330000.0,South 1,1
20405425,81.28,Delhi - Paschim Vihar,N,30000.0,37.0,N,23.73866,300000.0,HDFC BANK,bahadurgarh,Hissar - Kamla Nagar,Tier III,41.0,Graduation,Male,250000.0,Manufacturing,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-05-21,0,Resident Indian,15.0,1,N,Haryana,HDFC BANK,600000.0,North 1,1
21037990,82.0,Satna - Aadarsh Nagar,N,25000.0,44.0,N,22.58271,175000.0,HDFC BANK,panna,Jabalpur - BG Complex,Tier III,59.0,Illiterate,Male,250000.0,Agriculture,Married,Indian,Agriculture,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-12-27,0,Resident Indian,10.0,0,N,Madhya Pradesh,HDFC BANK,175000.0,East,1
20302331,0.7456,Ahmedabad Vastrapur Branch,N,50000.0,41.0,Y,25.30864,500000.0,HDFC BANK,Kachchh,Bhuj - Rto Circle,Tier III,48.0,B Com,Male,800000.0,Petroleum,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-06-04,0,Resident Indian,10.0,0,N,Gujarat,HDFC BANK,500000.0,West,1
20952929,40.32,Yamunanagar - Mira Bazar,N,50000.0,41.0,N,22.85714,1989990.0,HDFC BANK,yamuna nagar,Ambala - Nicholson Road,Tier III,40.0,Under Matric (Class l to lX),Male,300000.0,Agriculture,Married,Indian,Agriculture,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-10-12,0,Resident Indian,10.0,1,N,Haryana,HDFC BANK,1000000.0,North 1,0
20660862,82.06,Chennai - T Nagar,N,500000.0,37.0,Y,23.50781,4200000.0,HDFC BANK,chennai,Chennai - T. Nagar,Tier I,58.0,Post Graduation,Female,15000000.0,Education,Married,Indian,Others,UL,HDFC BANK,DD,Investment,Annual,HDFC Life Click2Invest - ULIP,2018-08-24,0,Resident Indian,5.0,0,N,Tamil Nadu,HDFC BANK,3500000.0,South 1,0
20666682,100.0,Surat - City Light,N,14297.0,45.0,N,22.58271,10000000.0,Brokers & Small CA,buldhana,Surat - City Light,Tier III,40.0,Ph.D.,Male,1700000.0,Teaching,Married,Indian,Salaried,Non Par,NJ Insurance Brokers Private L,Cheque,Protection,Annual,HDFC Life Click 2 Protect 3D+,2018-08-28,1,Resident Indian,25.0,1,N,Maharashtra,Brokers,10000000.0,West,1
20756646,91.27,Mumbai - Borivali,N,522000.0,41.0,Y,21.2585,6423080.0,HDFC BANK,mumbai,Mumbai - Borivali,Tier I,40.0,B Com,Male,1000000.0,Textile,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life Click2Invest - ULIP,2018-09-19,0,Resident Indian,10.0,0,N,Maharashtra,HDFC BANK,5220000.0,West,1
20112437,0.7893,Gurgaon - Sec - 15,N,25000.0,28.0,Y,24.242420000000006,144542.0,HDFC BANK,Bahadurgarh,Mumbai - Bkc,Tier III,54.0,S S C,Male,300000.0,Agriculture,Married,Indian,Agriculture,Par,HDFC BANK,"ECS,SI",Savings,Annual,HDFC Life Super Income Plan,2018-02-19,0,Resident Indian,16.0,0,N,Haryana,HDFC BANK,144542.0,North 1,1
20994283,100.0,Thane - Dev Corpora Branch,N,25000.0,28.0,Y,23.52941,175000.0,PSU Cooperative & Others,dombivali,Thane - Kapurbaudi,Tier III,61.0,B Com,Female,300000.0,Education,Married,Indian,Self employed/ Business,UL,DOMBIVLI NAGARI SAHAKARI BANK,DD,Investment,Annual,HDFC Life Click2Invest - ULIP,2018-12-24,0,Resident Indian,5.0,0,N,Maharashtra,DNSB,175000.0,West,1
21049423,84.97,Kolhapur Branch,N,50000.0,43.0,Y,26.37024000000001,522500.0,Other Banks & CA,kolhapur,Kolhapur - Assembly Road,Tier II,47.0,H S C,Male,320000.0,Agriculture,Married,Indian,Agriculture,Par,RBL Bank Ltd,Cheque,Savings,Annual,HDFCLife SampoornSamridhi plus,2019-08-01,0,Resident Indian,15.0,1,N,Maharashtra,Ratnakar Bank,649350.0,West,1
20355279,100.0,Surat - City Light,N,50000.0,77.0,Y,25.39063,700000.0,HDFC BANK,surat,Valsad - Dreamland Cinema,Tier II,53.0,B A,Female,500000.0,Textile,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC SL ProGrowth Super II,2018-02-05,0,Resident Indian,10.0,0,N,Gujarat,HDFC BANK,350000.0,West,1
20921352,77.2,Ludhiana - Feroze Gandhi Mrkt,N,119617.0,37.0,Y,22.20408,508144.0,HDFC BANK,ludhiana,Ludhiana - Feroze Gandhi Mrkt,Tier II,55.0,B Sc,Male,850000.0,Agriculture,Married,Indian,Agriculture,Non Par,HDFC BANK,Cheque,Savings,Annual,HDFC Life Sanchay,2018-11-30,0,Resident Indian,15.0,0,N,Punjab,HDFC BANK,508144.0,North 1,1
20759438,88.73,Chandigarh - Sec 43,N,25000.0,76.0,N,23.29123,250000.0,HDFC BANK,kharar,Chandigarh - Sec 43,Tier III,30.0,S S C,Male,300000.0,Agriculture,Married,Indian,Agriculture,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-09-26,0,Resident Indian,10.0,1,N,Punjab,HDFC BANK,500000.0,North 1,1
20917678,59.37,Indore - M.G. Road,N,81340.0,35.0,N,24.80159,1462966.0,Brokers & Small CA,ambaji,Delhi - Mayur Vihar,Tier III,55.0,B Ed,Male,800000.0,Education,Married,Indian,Salaried,Par,SMC Insurance Brokers Pvt. Ltd,Cheque,Savings,Annual,HDFC Life ClassicAssure Plus,2018-11-30,0,Resident Indian,10.0,1,N,Gujarat,Brokers,360063.0,East,0
20467334,87.24,Vijayawada - M.L.Towers,N,25000.0,35.0,N,22.09317,250000.0,HDFC BANK,krishna,Rajahmundry-Av Apparao Road,Tier III,40.0,B A,Male,700000.0,Government Sector,Married,Indian,Salaried,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC SL ProGrowth - Flexi,2018-06-18,0,Resident Indian,10.0,1,N,Andhra Pradesh,HDFC BANK,500000.0,South 1,0
21118663,61.82,Panipat - G.T.Road,N,50000.0,43.0,Y,22.49135,350000.0,HDFC BANK,rohtak,Panipat - G.T.Road,Tier III,50.0,B Ed,Male,500000.0,Education,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2019-01-30,0,Resident Indian,10.0,1,N,Haryana,HDFC BANK,700000.0,North 1,1
20492054,49,Chennai - T Nagar,N,140000.0,16.0,Y,27.7551,4200000.0,Ex-HDFC,chennai,Chennai - T. Nagar,Tier I,43.0,B A,Male,700000.0,Service,Married,Indian,Self employed/ Business,UL,HDFC Sales Private Limited,Cheque,Investment,Halfyearly Premium,HDFC SL ProGrowth - Flexi,2018-06-26,0,Resident Indian,10.0,0,N,Tamil Nadu,HDFC Sales,4200000.0,South 1,1
20281824,0.6891,Patiala-New Leela Bhawan,Y,15000.0,69.0,N,25.72756,150000.0,HDFC BANK,Ludhiana,Patiala-New Leela Bhawan,Tier II,32.0,Graduation,Male,500000.0,Telecommunications,Married,Indian,Salaried,UL,HDFC BANK,Online Credit/Debit Card/Teles Sales,Investment,Annual,HDFC SL ProGrowth Super II,2018-03-28,0,Resident Indian,10.0,1,N,Punjab,HDFC BANK,300000.0,North 1,0
20828433,92.42,Shimla - Shimla Public School,N,50000.0,23.0,Y,24.91349,500000.0,HDFC BANK,shimla,Shimla - Shimla Public School,Tier III,31.0,MBA,Female,600000.0,Sales And Marketing,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-10-24,0,Resident Indian,10.0,1,N,Himachal Pradesh,HDFC BANK,1000000.0,North 1,1
20273949,-,Mumbai - Borivali Sales Hub,N,45000.0,26.0,N,27.58733,1800000.0,Ex-HDFC,Mumbai,Mumbai - Goregaon Branch,Tier I,30.0,H S C,Female,450000.0,Service,Married,Indian,Salaried,UL,HDFC Sales Private Limited,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-03-29,0,Resident Indian,10.0,1,N,Maharashtra,HDFC Sales,3600000.0,West,0
20747296,82.99,Kurukshetra - Sec 17,N,50000.0,33.0,Y,23.52941,500000.0,HDFC BANK,jind,Karnal - Narayan Plaza,Tier III,30.0,H S C,Female,500000.0,Police,Married,Indian,Salaried,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-09-21,0,Resident Indian,10.0,1,N,Haryana,HDFC BANK,1000000.0,North 1,1
20276042,1,Guwahati - Amaze Shopping Mall,N,50000.0,32.0,Y,23.5102,908243.0,HDFC BANK,Guwahati,Guwahati-Amaze Shopping Mall,Tier II,51.0,B Com,Male,800000.0,Trading,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-03-30,0,Resident Indian,10.0,0,N,Assam,HDFC BANK,350000.0,East,1
20827217,64.26,Bhopal - M.P. Nagar,N,25000.0,20.0,N,24.21875,250000.0,HDFC BANK,bhopal,Bhopal - M.P. Nagar,Tier II,39.0,M Sc,Female,300000.0,Teaching,Married,Indian,Salaried,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-10-24,0,Resident Indian,10.0,1,N,Madhya Pradesh,HDFC BANK,500000.0,East,1
19887667,1,Chennai - T Nagar,N,250000.0,29.0,N,32.07591,8600000.0,HDFC BANK,Chennai,Chennai - T. Nagar,Tier I,51.0,Graduation,Male,2400000.0,Business,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2017-12-15,0,Resident Indian,10.0,1,N,Tamil Nadu,HDFC BANK,5000000.0,South 1,1
20784207,90.62,Mumbai - Bandra Kurla Complex,N,50000.0,36.0,N,25.95156,1000000.0,HDFC BANK,mumbai,Mumbai - Borivali,Tier I,48.0,Graduation,Male,5000000.0,Entertainment,Married,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-09-23,0,Resident Indian,10.0,0,N,Maharashtra,HDFC BANK,500000.0,West,1
20238309,1,Mumbai - Vasai,N,99000.0,33.0,Y,21.60494,990000.0,HDFC BANK,Mumbai,Mumbai - Goregaon Branch,Tier I,29.0,B Com,Male,1000000.0,Trading,Married,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-03-26,0,Resident Indian,10.0,0,N,Maharashtra,HDFC BANK,990000.0,West,1
20262405,-,Bangalore - BTM Layout,N,100000.0,35.0,Y,23.52941,4000000.0,Ex-HDFC,Bijapur(Kar),Bangalore - Btm Layout,Tier III,42.0,B E,Male,200000.0,Engineering,Married,Indian,Salaried,UL,HDFC Sales Private Limited,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-03-29,0,Resident Indian,10.0,0,N,Karnataka,HDFC Sales,4000000.0,South 2,1
20135515,0.791,Delhi - Dwarka,N,100000.0,29.0,Y,22.22222,1000000.0,HDFC BANK,New Delhi,Delhi - Nehru Place,Tier I,52.0,Graduation,Female,500000.0,Service,Married,Indian,Self employed/ Business,UL,HDFC BANK,Online Netbanking,Investment,Annual,HDFC SL ProGrowth Super II,2018-02-28,0,Resident Indian,15.0,1,N,Delhi,HDFC BANK,2000000.0,North 1,1
21025804,87.74,Mumbai-Goregaon Branch,N,100000.0,45.0,Y,24.4898,1000000.0,HDFC BANK,mumbai,Mumbai - Goregaon Branch,Tier I,41.0,Graduation,Male,2500000.0,Media And Entertainment,Married,Indian,Self employed/ Business,UL,HDFC BANK,Online Netbanking,Investment,Annual,HDFC Life ProGrowth Plus,2018-12-31,0,Resident Indian,10.0,0,N,Maharashtra,HDFC BANK,1000000.0,West,1
20916937,100.0,Varanasi - Arihant Complex,N,94990.0,20.0,Y,24.80159,545000.0,HDFC BANK,varanasi,Varanasi - Arihant Complex,Tier II,55.0,B A,Male,500000.0,Business,Married,Indian,Self employed/ Business,Par,HDFC BANK,DD,Savings,Annual,HDFC Life Super Income Plan,2018-11-29,0,Resident Indian,16.0,1,N,Uttar Pradesh,HDFC BANK,1090000.0,North 2,1
19961186,0.6073,Kanpur - Swaroop Nagar,N,100000.0,49.0,N,23.03005,1000000.0,HDFC BANK,Auraiya,Kanpur - Js Tower,Tier III,30.0,B Ed,Male,750000.0,Teaching,Married,Indian,Salaried,UL,HDFC BANK,Online Netbanking,Investment,Annual,HDFC SL ProGrowth Super II,2018-08-01,0,Resident Indian,10.0,0,N,Uttar Pradesh,HDFC BANK,1000000.0,North 2,1
20645103,57.99,Ambala - Nicholson Road,N,75000.0,38.0,Y,24.09297,3000000.0,Ex-HDFC,ambala,Chandigarh - Sec 43,Tier III,41.0,Under Matric (Class l to lX),Male,600000.0,Railways,Married,Indian,Salaried,UL,HDFC Sales Private Limited,Cheque,Investment,Monthly Premium,HDFC Life ProGrowth Plus,2018-08-17,0,Resident Indian,20.0,1,N,Haryana,HDFC Sales,6000000.0,North 1,1
20114986,0.8368,HDFC SL North Lakhimpur Branch,N,29000.0,56.0,Y,22.77319,127801.0,HDFC BANK,Lakhimpur,Guwahati-Amaze Shopping Mall,Tier III,54.0,H S C,Male,400000.0,Business,Single,Indian,Self employed/ Business,Par,HDFC BANK,"ECS,SI",Savings,Annual,HDFC Life ClassicAssure Plus,2018-02-22,0,Resident Indian,10.0,1,N,Assam,HDFC BANK,127802.0,East,1
20709106,90.8,Bangalore - M.G. Road,N,240000.0,35.0,Y,22.85714,2400000.0,HDFC BANK,bangalore,Bangalore - M.G. Road,Tier I,37.0,M Sc,Male,2000000.0,IT Industry,Married,Indian,Salaried,UL,HDFC BANK,DD,Savings,Annual,HDFC SL Crest,2018-11-09,0,Resident Indian,10.0,0,N,Karnataka,HDFC BANK,2400000.0,South 2,1
20255338,0.8094,Taran Taran - Jandiala Road,N,50000.0,34.0,Y,25.14286,500000.0,HDFC BANK,Amritsar,Amritsar - Mall Road,Tier II,36.0,B A,Male,300000.0,Textile,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-03-26,0,Resident Indian,10.0,0,N,Punjab,HDFC BANK,500000.0,North 1,1
20372169,96.51,Mumbai - Bandra Kurla Complex,N,36000.0,121.0,N,23.30905,252000.0,Brokers & Small CA,mumbai,Mumbai - Bkc,Tier I,57.0,Graduation,Female,2600000.0,Service,Divorced,Indian,Salaried,UL,Bluechip Insurance Broking Pvt,Cheque,Investment,Monthly Premium,HDFC SL ProGrowth - Flexi,2018-10-05,0,Resident Indian,10.0,0,N,Maharashtra,Brokers,252000.0,West,1
20104196,0.8849,Kolkata - Menaka Estate,N,25000.0,57.0,Y,22.14533,175000.0,Ex-HDFC,Kolkata,Kolkata - Menaka Estate,Tier I,54.0,Graduation,Male,600000.0,Central Government,Married,Indian,Salaried,UL,HDFC SECURITIES LIMITED,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-02-18,0,Resident Indian,10.0,0,N,West Bengal,HDFC Sec,175000.0,East,1
20924479,66.67,Ludhiana - Feroze Gandhi Mrkt,N,50000.0,10.0,Y,18.42404,350000.0,HDFC BANK,dhuri,Ludhiana - Feroze Gandhi Mrkt,Tier III,55.0,B A,Female,400000.0,Hospital,Married,Indian,Salaried,UL,HDFC BANK,Online Netbanking,Investment,Annual,HDFC SL ProGrowth Super II,2018-01-12,0,Resident Indian,10.0,0,N,Punjab,HDFC BANK,350000.0,North 1,1
20764798,79.92,Chandigarh - Sec 43,N,50000.0,19.0,Y,28.08163,350000.0,HDFC BANK,chandigarh,Chandigarh - Sec 43,Tier II,64.0,Graduation,Male,600000.0,Electronics,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-09-28,0,Resident Indian,10.0,0,N,Chandigarh,HDFC BANK,350000.0,North 1,1
20784118,43.9,Mumbai - Bandra Kurla Complex,N,40000.0,16.0,Y,20.3125,500000.0,NBFC & MFI - 1,mumbai,Mumbai - Bkc,Tier I,31.0,B Com,Female,700000.0,Jewellery,Married,Indian,Salaried,UL,CHOLAMANDALAM HOME FINANCE LIM,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-05-10,0,Resident Indian,10.0,1,N,Maharashtra,Chola,1000000.0,West,0
20541014,93.49,Junagadh Branch,N,100000.0,42.0,Y,22.20633,1000000.0,HDFC BANK,veraval,Junagadh - Moti Bagh,Tier III,23.0,B Com,Male,700000.0,Computer Professional,Single,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-11-07,0,Resident Indian,10.0,0,N,Gujarat,HDFC BANK,1000000.0,West,1
20024221,0.9545,Mumbai - Bandra Kurla Complex,N,60000.0,101.0,Y,22.03857,500000.0,Brokers & Small CA,Pune,Mumbai - Bkc,Tier I,52.0,Post Graduation,Female,700000.0,Business,Single,Indian,Self employed/ Business,UL,Integrated Insurance Broking S,Cheque,Investment,Annual,HDFC SL ProGrowth - Flexi,2018-01-28,0,Resident Indian,10.0,0,N,Maharashtra,Brokers,500000.0,West,1
19947671,0.7867,Jammu - Aknoor Road,N,50000.0,34.0,Y,22.49135,350000.0,HDFC BANK,Akhnoor,Jammu - Bahu Plaza,Tier III,46.0,B A,Male,500000.0,Consumer Durables,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC SL ProGrowth Super II,2018-04-01,0,Resident Indian,10.0,0,N,Jammu & Kashmir,HDFC BANK,350000.0,North 1,1
20095019,0.9768,Jaipur-Tonk Road,N,94473.0,33.0,N,23.88844,1544535.0,HDFC BANK,Sikar,Mumbai - Bkc,Tier III,49.0,B A,Male,1000000.0,Food & Dairy Products,Married,Indian,Self employed/ Business,Par,HDFC BANK,"ECS,SI",Savings,Annual,HDFC Life Super Income Plan,2018-02-17,0,Resident Indian,16.0,1,N,Rajasthan,HDFC BANK,1029690.0,North 2,0
20843136,87.99,Satara-Silver Arch,N,25000.0,43.0,Y,23.87543,394733.0,HDFC BANK,karad,Satara-Silver Arch,Tier III,36.0,Graduation,Male,500000.0,Service,Married,Indian,Self employed/ Business,UL,HDFC BANK,Online-Bill,Investment,Annual,HDFC Life ProGrowth Plus,2018-12-10,0,Resident Indian,15.0,1,N,Maharashtra,HDFC BANK,500000.0,West,1
19937549,0.8152,Marthahalli - Hemant Nagar,N,200000.0,26.0,N,26.44628,1750000.0,HDFC BANK,Bangalore,Bangalore - M.G. Road,Tier I,53.0,B Com,Female,1200000.0,Business,Widow,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2017-12-31,0,Resident Indian,10.0,0,N,Karnataka,HDFC BANK,1400000.0,South 2,1
20357855,33.7,Delhi - Mayur Vihar,N,26794.0,20.0,N,22.77319,168167.0,Brokers & Small CA,kanpur,Delhi - Mayur Vihar,Tier II,58.0,Graduation,Female,200000.0,Teaching,Married,Indian,Salaried,Par,Sridhar Insurance Broker Pvt L,Cheque,Savings,Annual,HDFC Life ClassicAssure Plus,2018-04-05,0,Resident Indian,15.0,1,N,Uttar Pradesh,Brokers,168168.0,North 1,0
20554649,100.0,Hyderabad - Begumpet,N,50000.0,73.0,Y,22.03857,500000.0,HDFC BANK,hyderabad,Hyderabad - Begumpet,Tier I,26.0,MBA,Female,600000.0,Technology,Single,Indian,Salaried,UL,HDFC BANK,Online Credit/Debit Card/Teles Sales,Investment,Annual,HDFC Life ProGrowth Plus,2018-09-07,0,Resident Indian,10.0,0,N,Telangana,HDFC BANK,500000.0,South 1,1
20759330,94.0,Mumbai - Borivali,N,50000.0,44.0,Y,23.52941,3073765.0,HDFC BANK,thane,Mumbai - Borivali,Tier I,47.0,H S C,Male,1500000.0,Business,Married,Indian,Self employed/ Business,Non Par,HDFC BANK,DD,Savings,Annual,HDFC Life Sanchay,2018-09-27,0,Resident Indian,15.0,0,N,Maharashtra,HDFC BANK,222153.0,West,1
20714107,90.32,Jaipur-Tonk Road,N,500000.0,38.0,Y,19.53125,5000000.0,HDFC BANK,jaipur,Jaipur-Tonk Road,Tier II,33.0,MBA,Female,5000000.0,Electronics,Married,Indian,Salaried,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life Click2Invest - ULIP,2018-11-09,0,Resident Indian,20.0,0,N,Rajasthan,HDFC BANK,5000000.0,North 2,1
20503401,93.58,Hyderabad - Begumpet,N,57420.0,106.0,Y,32.89474000000001,319968.0,Brokers & Small CA,hyderabad,Hyderabad - Begumpet,Tier I,46.0,MBA,Female,800000.0,Government Officer,Married,Indian,Salaried,Par,Bluechip Insurance Broking Pvt,Cheque,Savings,Monthly Premium,HDFC Life Super Income Plan,2018-06-29,0,Resident Indian,16.0,0,N,Telangana,Brokers,319968.0,South 1,1
20349034,0.9212,Batala - Shastri Nagar,N,30000.0,32.0,Y,25.39063,300000.0,HDFC BANK,Gurdaspur,Batala - Shastri Nagar,Tier III,43.0,H S C,Female,350000.0,Agriculture,Married,Indian,Agriculture,UL,HDFC BANK,DD,Investment,Annual,HDFC SL ProGrowth Super II,2018-04-24,0,Resident Indian,10.0,0,N,Punjab,HDFC BANK,300000.0,North 1,1
21024390,69.36,Ghaziabad - Rajnagar,N,50000.0,26.0,Y,18.44255,1000000.0,HDFC BANK,sambhal,Moradabad - Civil Lines,Tier III,28.0,B A,Female,350000.0,Agriculture,Married,Indian,Agriculture,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2019-01-01,0,Resident Indian,10.0,1,N,Uttar Pradesh,HDFC BANK,2000000.0,North 2,1
20621590,74.55,Kaithal-Asha Tower Branch,N,24000.0,22.0,Y,26.72993,240000.0,HDFC BANK,fatehabad,Hissar - Kamla Nagar,Tier III,37.0,H S C,Male,250000.0,Agriculture,Married,Indian,Agriculture,UL,HDFC BANK,Cheque,Investment,Annual,HDFC SL ProGrowth Super II,2018-06-08,0,Resident Indian,10.0,1,N,Haryana,HDFC BANK,480000.0,North 1,1
20073026,-,Mumbai-Khar-Prabhat Chambers,N,50000.0,57.0,Y,24.08822,500000.0,Ex-HDFC,Mumbai,Mumbai - Khar (W),Tier I,48.0,Graduation,Female,2000000.0,Finance,Single,Indian,Self employed/ Business,UL,HDFC SECURITIES LIMITED,Online Netbanking,Investment,Annual,HDFC Life ProGrowth Plus,2018-08-02,0,Resident Indian,15.0,1,N,Maharashtra,HDFC Sec,1000000.0,West,1
20181939,0.8928,Delhi - Cannaught,N,25000.0,40.0,Y,25.60554,250000.0,HDFC BANK,Zirakpur,New Delhi- Barakhamba Road,Tier III,47.0,CA,Male,1400000.0,Service,Married,Indian,Salaried,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-05-03,0,Resident Indian,10.0,1,N,Punjab,HDFC BANK,500000.0,North 1,1
19989352,0.5704,Bhilai - Chauhan Estate,N,50000.0,31.0,N,27.99036,1000000.0,HDFC BANK,Jagdalpur,Raipur - Pachpedi Naka,Tier III,45.0,M Sc,Male,500000.0,Dairy,Single,Indian,Self employed/ Business,UL,HDFC BANK,"ECS,SI",Investment,Annual,HDFC Life ProGrowth Plus,2018-01-15,0,Resident Indian,15.0,1,N,Chattisgarh,HDFC BANK,1000000.0,East,0
19997542,0.5744,Guna - Sarita Decorar,N,50000.0,24.0,Y,20.19947,500000.0,HDFC BANK,Pali,Guna - Sarita Decorar,Tier III,32.0,Graduation,Male,600000.0,Business,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2018-01-17,0,Resident Indian,10.0,1,N,Rajasthan,HDFC BANK,1000000.0,East,1
20734531,100.0,Chennai - T Nagar,N,500000.0,16.0,Y,23.03005,5000000.0,HDFC BANK,chennai,Chennai - T. Nagar,Tier I,43.0,B E,Male,3000000.0,Hospitality,Married,Indian,Salaried,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life Click2Invest - ULIP,2018-11-09,0,Resident Indian,7.0,0,N,Tamil Nadu,HDFC BANK,5000000.0,South 1,1
20974335,68.74,Amritsar Branch,N,50000.0,19.0,Y,24.05693,500000.0,HDFC BANK,amritsar,Amritsar - Mall Road,Tier II,43.0,M D,Male,600000.0,Medical,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-12-18,0,Resident Indian,10.0,1,N,Punjab,HDFC BANK,1000000.0,North 1,1
20635158,84.76,Pali - Manoj Motor Complex,N,30000.0,38.0,N,23.5102,300000.0,HDFC BANK,sojat city,Jodhpur - Pwd Colony,Tier III,39.0,S S C,Male,300000.0,Trader,Married,Indian,Self employed/ Business,UL,HDFC BANK,Online-Bill,Investment,Annual,HDFC Life ProGrowth Plus,2018-08-13,0,Resident Indian,10.0,1,N,Rajasthan,HDFC BANK,600000.0,North 2,0
20017393,0.854,Rajahmundry - AV Apparao Road,N,50000.0,31.0,N,24.09297,500000.0,HDFC BANK,Rajahmundry,Rajahmundry-Av Apparao Road,Tier III,59.0,Under Matric (Class l to lX),Male,500000.0,Automobile,Married,Indian,Self employed/ Business,UL,HDFC BANK,Cheque,Investment,Annual,HDFC Life ProGrowth Plus,2018-01-16,0,Resident Indian,15.0,0,N,Andhra Pradesh,HDFC BANK,500000.0,East,1
20931827,42.81,Ahmedabad Vastrapur Branch,N,30000.0,21.0,N,15.61849,129366.0,HDFC BANK,boisar,Ahmedabad - Vastrapur,Tier III,53.0,S S C,Male,250000.0,Beverages,Married,Indian,Salaried,Non Par,HDFC BANK,Online Credit/Debit Card/Teles Sales,Savings,Annual,HDFC Life Sanchay,2018-01-12,0,Resident Indian,15.0,0,N,Maharashtra,HDFC BANK,129366.0,West,0
20367413,83.24,Varanasi - Arihant Complex,N,99999.0,34.0,Y,24.09297,1999980.0,HDFC BANK,hyderabad,Varanasi - Arihant Complex,Tier I,30.0,B A,Female,450000.0,Petroleum,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Childrens Plan,Annual,HDFC YOUNGSTAR SUPER PREMIUM,2018-08-05,0,Resident Indian,10.0,1,N,Telangana,HDFC BANK,2199978.0,North 2,1
21102161,85.97,Ghaziabad - Rajnagar,N,50000.0,41.0,Y,18.66201,350000.0,HDFC BANK,new delhi,Ghaziabad - Rajnagar,Tier I,60.0,B Com,Male,1000000.0,Distribution,Married,Indian,Self employed/ Business,UL,HDFC BANK,DD,Investment,Annual,HDFC Life ProGrowth Plus,2019-01-23,0,Resident Indian,10.0,0,N,Delhi,HDFC BANK,350000.0,North 2,1
